DeviceType,NodeId,Position x,Position y,DistanceToClosestGW,DataRateIndex
201,1,300.153,-945.516,992.014,5
202,1,-49.6249,1146.99,1148.06,4
203,1,1179.19,324.905,1223.13,4
204,1,1405.56,-163.689,1415.06,2
205,1,986.82,148.245,997.893,5
206,1,-474.435,-458.432,659.733,5
207,1,-333.628,405.581,525.17,5
208,1,-658.737,-358.528,749.984,5
209,1,1319.69,-104.306,1323.8,3
210,1,60.0018,-46.7653,76.0737,5
211,1,73.2771,-910.865,913.807,5
212,1,-185.063,-104.315,212.438,5
213,1,-869.876,-162.725,884.965,5
214,1,15.0328,827.256,827.392,5
215,1,-1165.8,-116.081,1171.57,4
216,1,391.89,-763.798,858.467,5
217,1,-698.01,-329.038,771.676,5
218,1,-470.647,1280.19,1363.96,3
219,1,398.659,840.204,929.985,5
220,1,267.787,-1336.03,1362.61,3
221,1,386.498,1003.28,1075.15,4
222,1,1072.77,-955.745,1436.76,2
223,1,329.844,491.585,591.991,5
224,1,-878.814,-1111.75,1417.14,2
225,1,1323.69,694.782,1494.95,0
226,1,743.462,-102.443,750.486,5
227,1,1132.71,613.133,1288.01,3
228,1,542.313,1255.06,1367.22,3
229,1,258.331,643.429,693.351,5
230,1,-1116.32,169.087,1129.06,4
231,1,402.339,1344.42,1403.34,2
232,1,-1174.26,-825.979,1435.67,2
233,1,-267.926,-416.437,495.181,5
234,1,-796.782,-367.194,877.322,5
235,1,-1412.77,-133.881,1419.1,2
236,1,807.272,990.395,1277.72,3
237,1,289.715,-1203.84,1238.21,4
238,1,210.309,838.284,864.263,5
239,1,-994.132,533.994,1128.47,4
240,1,-1204.68,143.785,1213.23,4
241,1,726.662,-1067.02,1290.96,3
242,1,659.339,-917.285,1129.66,4
243,1,-1122.9,-833.536,1398.46,3
244,1,153.455,-654.66,672.405,5
245,1,-380.567,1178.85,1238.76,4
246,1,-508.571,217.523,553.137,5
247,1,-1017.92,1077.95,1482.62,1
248,1,770.928,43.7685,772.169,5
249,1,-227.338,-1193.01,1214.48,4
250,1,-109.358,143.636,180.528,5
251,1,635.027,-1358.31,1499.42,0
252,1,172.775,-783.671,802.491,5
253,1,1318.61,585.622,1442.8,2
254,1,1168,47.5679,1168.97,4
255,1,-1228.24,-394.015,1289.89,3
256,1,-1039.92,-273.893,1075.38,4
257,1,885.987,1195.82,1488.28,0
258,1,601.431,884.804,1069.86,4
259,1,-798.925,-1116.78,1373.13,3
260,1,-832.773,179.326,851.862,5
261,1,-35.5157,-163.986,167.788,5
262,1,-895.716,-929.022,1290.5,3
263,1,328.158,-964.539,1018.83,5
264,1,965.762,77.1458,968.838,5
265,1,875.349,413.311,968.019,5
266,1,-860.746,327.29,920.871,5
267,1,382.722,1161.27,1222.71,4
268,1,-1021.69,602.503,1186.11,4
269,1,1052.34,-993.594,1447.29,2
270,1,-378.425,-651.468,753.403,5
271,1,-960.248,-377.029,1031.61,4
272,1,-713.708,379.452,808.308,5
273,1,2.98179,-928.022,928.027,5
274,1,-698.21,-479.828,847.191,5
275,1,869.007,222.986,897.159,5
276,1,938.124,-1138.4,1475.14,1
277,1,-571.374,-1285.49,1406.75,2
278,1,1109.58,-970.956,1474.42,1
279,1,-1288.63,462.906,1369.25,3
280,1,-1480.07,-123.365,1485.21,1
281,1,-810.987,396.184,902.586,5
282,1,-1018.98,-831.531,1315.21,3
283,1,1036.25,-1033.83,1463.77,1
284,1,1085.93,-693.738,1288.61,3
285,1,-191.922,-654.734,682.284,5
286,1,194.259,-759.258,783.715,5
287,1,-754.248,125.741,764.657,5
288,1,-1139.61,397.989,1207.1,4
289,1,68.0027,90.3964,113.119,5
290,1,-1306.42,-30.0108,1306.77,3
291,1,-480.042,-1198.48,1291.04,3
292,1,-56.9876,85.1672,102.475,5
293,1,1253.94,-147.506,1262.58,4
294,1,-1089.66,-942.332,1440.61,2
295,1,1050.92,-656.332,1239.03,4
296,1,-314.853,289.547,427.75,5
297,1,403.551,1372.01,1430.12,2
298,1,804.642,-444.784,919.391,5
299,1,223.724,694.43,729.579,5
300,1,-173.484,1215.05,1227.37,4
301,1,-682.432,-33.5999,683.259,5
302,1,-1399.75,-2.24073,1399.75,2
303,1,623.076,-39.5862,624.332,5
304,1,-1055.46,-586.934,1207.68,4
305,1,633.9,92.644,640.634,5
306,1,139.227,-927.546,937.937,5
307,1,108.818,80.559,135.393,5
308,1,-272.987,1067.47,1101.82,4
309,1,91.2295,-1014.87,1018.96,5
310,1,-63.7853,-1279.02,1280.61,3
311,1,1151.78,-914.627,1470.76,1
312,1,-344.799,494.354,602.721,5
313,1,-370.485,-113.542,387.493,5
314,1,-972.809,-1082.41,1455.33,2
315,1,-220.964,149.263,266.655,5
316,1,763.053,761.568,1078.07,4
317,1,-403.4,-45.1996,405.924,5
318,1,-949.413,114.328,956.272,5
319,1,801.036,-978.191,1264.32,4
320,1,837.464,-642.995,1055.84,4
321,1,600.845,-572.119,829.659,5
322,1,-531.027,-701.494,879.82,5
323,1,164.012,1008.97,1022.21,5
324,1,697.146,-138.243,710.72,5
325,1,802.54,-271.515,847.225,5
326,1,-502.422,240.564,557.045,5
327,1,-403.455,-1397.61,1454.68,2
328,1,839.349,1060.79,1352.69,3
329,1,171.832,-816.518,834.403,5
330,1,-715.152,-1198.83,1395.93,3
331,1,-790.222,41.9983,791.338,5
332,1,-1363,12.7649,1363.06,3
333,1,-1244.8,-756.542,1456.67,1
334,1,831.576,44.7288,832.778,5
335,1,-1182.44,-661.881,1355.08,3
336,1,1236.83,-186.409,1250.8,4
337,1,382.627,727.63,822.1,5
338,1,980.597,105.653,986.272,5
339,1,-1316.8,130.928,1323.29,3
340,1,-596.681,-640.33,875.243,5
341,1,-427.789,922.663,1017.01,5
342,1,-761.223,-1.88426,761.225,5
343,1,1283.6,758.345,1490.88,0
344,1,1022.7,314.964,1070.1,4
345,1,-226.926,-1462,1479.51,1
346,1,-620.419,322.543,699.252,5
347,1,17.5147,1027.41,1027.56,4
348,1,70.0499,100.652,122.629,5
349,1,-145.225,1015.17,1025.5,5
350,1,-1364.97,-152.683,1373.48,3
351,1,938.285,-996.515,1368.73,3
352,1,-1148.46,-551.355,1273.95,3
353,1,-1116.72,-776.469,1360.14,3
354,1,-602.971,768.216,976.591,5
355,1,1080.8,559.957,1217.24,4
356,1,-9.87124,930.162,930.215,5
357,1,-217.648,602.595,640.696,5
358,1,1151.96,749.079,1374.09,3
359,1,-1423.29,-174.543,1433.95,2
360,1,549.979,-33.472,550.997,5
361,1,636.531,-1211.64,1368.66,3
362,1,-264.77,-125.843,293.154,5
363,1,-1327.09,-151.092,1335.67,3
364,1,996.889,-921.955,1357.86,3
365,1,236.835,-1067.35,1093.31,4
366,1,1257.38,-65.6162,1259.09,4
367,1,217.034,-603.097,640.96,5
368,1,602.464,485.337,773.638,5
369,1,-4.27418,-17.752,18.2593,5
370,1,500.07,980.544,1100.7,4
371,1,241.642,-1017.96,1046.25,4
372,1,-479.668,-1373.34,1454.7,2
373,1,535.783,-8.61425,535.852,5
374,1,-158.401,163.32,227.518,5
375,1,-1030.82,-262.355,1063.68,4
376,1,-444.33,1164.37,1246.27,4
377,1,982.944,191.731,1001.47,5
378,1,-449.457,1113.49,1200.78,4
379,1,698.857,-287.598,755.72,5
380,1,-698.383,39.4731,699.497,5
381,1,-960.904,-731.961,1207.93,4
382,1,281.18,-1453.63,1480.57,1
383,1,-134.914,-647.932,661.829,5
384,1,880.142,222.779,907.899,5
385,1,182.795,-1306.47,1319.19,3
386,1,913.325,-937.849,1309.09,3
387,1,-672.599,-1152.25,1334.2,3
388,1,-278.204,516.143,586.346,5
389,1,-1127.6,-851.387,1412.92,2
390,1,995.976,-1034.13,1435.75,2
391,1,-584.411,-1167.8,1305.87,3
392,1,-25.2489,-245.752,247.045,5
393,1,-1168.95,-458.219,1255.55,4
394,1,869.714,1171.87,1459.35,1
395,1,374.511,-106.622,389.393,5
396,1,-1427.03,180.2,1438.37,2
397,1,-1113.73,714.884,1323.42,3
398,1,906.343,727.6,1162.26,4
399,1,1142.38,-353.863,1195.93,4
400,1,583.957,-761.107,959.317,5
401,1,558.771,1282.37,1398.82,3
402,1,233.407,577.004,622.424,5
403,1,2.35545,-223.369,223.382,5
404,1,-1276.93,-371.277,1329.81,3
405,1,785.333,-285.719,835.693,5
406,1,200.235,-469.98,510.857,5
407,1,263.442,-25.1369,264.639,5
408,1,328.649,137.443,356.231,5
409,1,-1198.89,-777.159,1428.75,2
410,1,655.117,-1150.77,1324.18,3
411,1,-696.974,-1008.39,1225.81,4
412,1,-1222.31,274.398,1252.73,4
413,1,459.187,211.033,505.358,5
414,1,91.6328,-776.713,782.099,5
415,1,-868.793,270.098,909.81,5
416,1,-790.585,128.996,801.04,5
417,1,-361.325,-734.029,818.141,5
418,1,662.881,-363.017,755.773,5
419,1,680.766,602.064,908.803,5
420,1,-708.936,-842.312,1100.94,4
421,1,-153.566,-559.681,580.367,5
422,1,1002.79,-566.816,1151.9,4
423,1,78.6206,687.791,692.27,5
424,1,-1213.14,133.896,1220.51,4
425,1,-1186.76,-800.214,1431.34,2
426,1,511.591,-399.344,649,5
427,1,89.07,-950.573,954.736,5
428,1,216.693,-172.903,277.221,5
429,1,-1168.38,-133.839,1176.02,4
430,1,297.25,1306.24,1339.64,3
431,1,107.317,673.807,682.299,5
432,1,-1026.88,570.948,1174.93,4
433,1,969.652,710.899,1202.33,4
434,1,500.622,604.622,784.978,5
435,1,1144.35,261.234,1173.79,4
436,1,-160.796,-1034.35,1046.78,4
437,1,368.839,-651.078,748.295,5
438,1,-985.431,-748.165,1237.27,4
439,1,-95.1239,1417.37,1420.56,2
440,1,-474.081,-146.465,496.191,5
441,1,-689.393,875.536,1114.37,4
442,1,-1005.72,142.938,1015.83,5
443,1,-77.957,83.541,114.265,5
444,1,-323.449,-44.5912,326.508,5
445,1,-290.558,-416.516,507.847,5
446,1,1384.89,21.8837,1385.06,3
447,1,1154.65,360.537,1209.63,4
448,1,829.826,1236.23,1488.92,0
449,1,-1216.51,-439.456,1293.45,3
450,1,768.489,584.855,965.728,5
451,1,-563.579,1372.03,1483.27,1
452,1,-299.988,212.748,367.769,5
453,1,86.7336,334.951,345.998,5
454,1,-506.312,750.702,905.486,5
455,1,-152.033,-766.71,781.638,5
456,1,665.547,-900.08,1119.42,4
457,1,588.333,-869.537,1049.87,4
458,1,664.39,-498.03,830.33,5
459,1,-873.208,900.766,1254.54,4
460,1,-1227.59,-196.6,1243.24,4
461,1,-537.737,70.9062,542.392,5
462,1,-525.836,-239.347,577.746,5
463,1,571.437,-185.956,600.932,5
464,1,447.833,853.002,963.415,5
465,1,944.711,507.424,1072.36,4
466,1,546.911,1327.12,1435.39,2
467,1,671.555,54.4247,673.757,5
468,1,-196.196,229.775,302.141,5
469,1,-937.42,-1067.61,1420.76,2
470,1,600.766,-197.751,632.475,5
471,1,-248.967,-181.941,308.362,5
472,1,1307.33,-384.947,1362.83,3
473,1,-1462.75,132.908,1468.77,1
474,1,-1157.86,208.639,1176.51,4
475,1,-785.668,1231.45,1460.73,1
476,1,-1047.58,-59.0283,1049.24,4
477,1,944.847,-756.185,1210.19,4
478,1,227.024,1293.25,1313.02,3
479,1,249.346,-994.967,1025.74,5
480,1,-479.924,423.613,640.136,5
481,1,1094.73,-801.907,1357.01,3
482,1,387.577,65.7619,393.116,5
483,1,-537.602,-964.01,1103.78,4
484,1,340.542,1145,1194.57,4
485,1,-264.399,-939.997,976.474,5
486,1,1054.21,1025.18,1470.49,1
487,1,976.73,334.911,1032.55,4
488,1,-622.179,140.904,637.935,5
489,1,718.633,464.526,855.698,5
490,1,-1352.77,-313.556,1388.63,3
491,1,-815.561,-271.173,859.462,5
492,1,294.028,566.522,638.278,5
493,1,-464.521,847.126,966.127,5
494,1,-816.549,-1107.25,1375.78,3
495,1,-323.004,1140.34,1185.2,4
496,1,655.144,-1097.01,1277.75,3
497,1,706.602,-860.081,1113.11,4
498,1,-657.678,565.498,867.368,5
499,1,703.669,837.782,1094.09,4
500,1,-952.525,-799.414,1243.53,4
501,1,536.708,505.013,736.949,5
502,1,-961.292,858.018,1288.52,3
503,1,843.503,-986.932,1298.28,3
504,1,763.41,947.274,1216.6,4
505,1,532.447,-808.47,968.051,5
506,1,-704.189,321.653,774.172,5
507,1,-44.8109,-143.095,149.947,5
508,1,-206.984,1469.25,1483.75,1
509,1,389.653,1285.59,1343.34,3
510,1,-795.979,-887.329,1192.03,4
511,1,-535.569,846.217,1001.46,5
512,1,553.337,-1305.97,1418.36,2
513,1,-234.917,-999.494,1026.73,4
514,1,-871.106,-1057.27,1369.91,3
515,1,-247.598,-1399.48,1421.22,2
516,1,-553.132,852.189,1015.96,5
517,1,-727.19,-1172.78,1379.93,3
518,1,-341.34,1357.21,1399.48,2
519,1,1028.01,-1039.32,1461.85,1
520,1,52.9806,516.429,519.139,5
521,1,-1332.24,595.601,1459.32,1
522,1,532.844,-784.785,948.583,5
523,1,596.877,530.217,798.368,5
524,1,314.728,-291.952,429.29,5
525,1,-338.321,994.98,1050.93,4
526,1,364.808,1278.36,1329.39,3
527,1,-246.527,2.5201,246.54,5
528,1,-938.572,1038.18,1399.55,2
529,1,-253.201,139.683,289.175,5
530,1,1036.22,-346.267,1092.55,4
531,1,124.495,792.84,802.555,5
532,1,524.283,-819.238,972.637,5
533,1,-851.818,-544.731,1011.1,5
534,1,978.143,-918.272,1341.64,3
535,1,-1060.93,-179.667,1076.04,4
536,1,312.869,-418.649,522.641,5
537,1,1137.19,778.548,1378.17,3
538,1,-1363.48,588.396,1485.02,0
539,1,-631.705,-278.699,690.452,5
540,1,1130.67,-531.901,1249.53,4
541,1,-419.171,1236.27,1305.4,3
542,1,1342.79,-32.2557,1343.18,3
543,1,672.074,248.836,716.661,5
544,1,-547.951,695.993,885.808,5
545,1,-566.909,234.743,613.588,5
546,1,-470.104,-965.154,1073.55,4
547,1,-316.524,-1293.94,1332.09,3
548,1,-1107.3,260.607,1137.55,4
549,1,-812.757,-884.24,1201.02,4
550,1,-842.999,840.812,1190.64,4
551,1,826.879,-772.105,1131.32,4
552,1,317.061,728.44,794.451,5
553,1,675.539,-1187.8,1366.46,3
554,1,-874.201,-735.051,1142.16,4
555,1,835.32,-1154.78,1425.23,2
556,1,-1213.98,26.573,1214.28,4
557,1,-158.906,-943.959,957.24,5
558,1,429.238,864.949,965.599,5
559,1,-136.449,-548.503,565.22,5
560,1,-1427.96,-143.607,1435.16,2
561,1,-221.08,-895.586,922.47,5
562,1,896.147,788.593,1193.72,4
563,1,1081.38,980.882,1459.97,1
564,1,178.83,-999.353,1015.23,5
565,1,-302.519,-1014.73,1058.86,4
566,1,1259.95,-797.36,1491.06,0
567,1,270.916,415.323,495.871,5
568,1,-477.466,1152.06,1247.08,4
569,1,1010.24,15.8922,1010.37,5
570,1,220.786,228.141,317.482,5
571,1,-837.494,-51.7159,839.09,5
572,1,-38.1549,1439.36,1439.86,2
573,1,963.934,776.996,1238.1,4
574,1,1321.3,-601.734,1451.87,2
575,1,482.506,1270.56,1359.09,3
576,1,-440.55,1071.58,1158.61,4
577,1,609.81,-1170.37,1319.71,3
578,1,-583.065,-983.853,1143.65,4
579,1,-902.311,-816.97,1217.21,4
580,1,-307.373,-109.794,326.394,5
581,1,28.3156,1236.39,1236.72,4
582,1,504.566,519.467,724.177,5
583,1,471.248,926.612,1039.56,4
584,1,-119.959,1326.12,1331.54,3
585,1,898.3,-103.574,904.251,5
586,1,-124.604,-1358.35,1364.06,3
587,1,-646.561,-167.626,667.937,5
588,1,658.929,861.924,1084.94,4
589,1,-259.778,880.465,917.989,5
590,1,-764.988,-466.057,895.777,5
591,1,-663.266,443.75,798.019,5
592,1,-955.228,-329.732,1010.54,5
593,1,64.9301,-1340.34,1341.92,3
594,1,193.341,-1157.02,1173.06,4
595,1,-823.847,-674.326,1064.63,4
596,1,-663.707,397.955,773.871,5
597,1,-107.591,782.86,790.218,5
598,1,-937.792,641.916,1136.45,4
599,1,392.639,296.143,491.799,5
600,1,-246.314,102.472,266.779,5
601,1,-511.89,-292.292,589.463,5
602,1,-238.664,287.111,373.354,5
603,1,752.69,-2.6041,752.695,5
604,1,-717.771,804.669,1078.28,4
605,1,-161.376,119.304,200.688,5
606,1,-411.328,1115.55,1188.96,4
607,1,19.1601,14.1532,23.8206,5
608,1,-186.712,-374.46,418.428,5
609,1,820.44,15.3975,820.584,5
610,1,1361.19,-376.461,1412.29,2
611,1,204.062,-832.47,857.116,5
612,1,1142.03,-204.149,1160.13,4
613,1,-532.696,-374.631,651.24,5
614,1,-427.127,468.901,634.275,5
615,1,-428.783,-1369.65,1435.2,2
616,1,305.969,356.083,469.481,5
617,1,-1015.23,-887.593,1348.52,3
618,1,41.6972,-218.755,222.693,5
619,1,749.403,939.173,1201.52,4
620,1,1127.09,192.846,1143.47,4
621,1,609.978,139.748,625.782,5
622,1,290.954,340.673,448.009,5
623,1,1193.49,-203.604,1210.74,4
624,1,-486.205,-719.224,868.146,5
625,1,-274.387,1180,1211.48,4
626,1,1326.69,-77.332,1328.94,3
627,1,-603.182,217.951,641.351,5
628,1,201.616,-1098.81,1117.15,4
629,1,803.473,1239.87,1477.44,1
630,1,-222.714,501.372,548.612,5
631,1,-405.924,-670.791,784.05,5
632,1,-454.949,-43.429,457.017,5
633,1,563.335,1077.57,1215.93,4
634,1,-1218.73,-579.662,1349.56,3
635,1,941.165,-558.689,1094.5,4
636,1,451.489,493.817,669.102,5
637,1,-280.299,1059.59,1096.03,4
638,1,-672.412,-1303.96,1467.12,1
639,1,-622.532,1230.08,1378.63,3
640,1,786.148,964.92,1244.63,4
641,1,-333.388,-419.288,535.677,5
642,1,515.373,-1334.87,1430.9,2
643,1,839.835,956.829,1273.12,3
644,1,791.948,-6.953,791.979,5
645,1,1290.68,-655.909,1447.78,2
646,1,-554.394,566.303,792.497,5
647,1,335.809,-789.036,857.522,5
648,1,-823.399,789.943,1141.05,4
649,1,-1044.36,303.163,1087.47,4
650,1,4.86772,-796.575,796.589,5
651,1,242.771,1418.66,1439.28,2
652,1,367.683,-143.451,394.676,5
653,1,1015.88,-687.642,1226.73,4
654,1,1413.68,116.828,1418.5,2
655,1,843.514,-243.486,877.953,5
656,1,607.926,307.618,681.324,5
657,1,-899.833,688.491,1133.01,4
658,1,751.378,-536.061,923.001,5
659,1,1256.33,446.343,1333.26,3
660,1,-1082.84,-903.856,1410.5,2
661,1,561.239,539.799,778.699,5
662,1,-564.841,-583.688,812.242,5
663,1,1204.78,-365.654,1259.05,4
664,1,-526.417,-180.214,556.41,5
665,1,-983.585,-426.65,1072.13,4
666,1,-518.585,138.642,536.798,5
667,1,1289.48,-621.391,1431.39,2
668,1,-82.2357,-513.017,519.566,5
669,1,-1095.8,460.762,1188.73,4
670,1,415.636,536.051,678.31,5
671,1,277.859,-68.6078,286.204,5
672,1,-246.599,489.936,548.496,5
673,1,-937.324,-159.49,950.796,5
674,1,307.724,-411.902,514.156,5
675,1,-211.978,430.613,479.96,5
676,1,56.0888,-562.961,565.748,5
677,1,-439.557,1248.39,1323.51,3
678,1,-790.618,-189.238,812.95,5
679,1,-214.392,996.188,1019,5
680,1,-1056.76,439.313,1144.44,4
681,1,482.858,178.864,514.922,5
682,1,-513.969,809.196,958.625,5
683,1,1095.73,-434.994,1178.92,4
684,1,-448.191,-779.025,898.752,5
685,1,-1192.77,-33.8886,1193.25,4
686,1,-148.379,190.76,241.673,5
687,1,-26.1195,360.419,361.365,5
688,1,1026.67,607.921,1193.16,4
689,1,-1218.53,328.965,1262.16,4
690,1,-264.768,-760.544,805.313,5
